1735696200000000,93854.47000000,93854.48000000,93750.33000000,93750.34000000,10.77828000,1735696259999999,1010914.56699590,1984,1.77864000,166795.73321390,0
1735696260000000,93750.34000000,93750.34000000,93682.84000000,93711.69000000,38.00424000,1735696319999999,3561146.82436290,2049,9.73308000,911917.17221700,0
1735696320000000,93711.68000000,93711.70000000,93578.77000000,93636.41000000,27.49274000,1735696379999999,2574731.62140590,4854,6.26264000,586478.85512230,0
1735696380000000,93636.42000000,93688.90000000,93636.41000000,93688.90000000,3.67853000,1735696439999999,344550.66385880,1394,2.30624000,216018.77751510,0
1735696440000000,93688.89000000,93688.89000000,93626.09000000,93626.10000000,5.91358000,1735696499999999,553910.85864200,1019,0.21406000,20046.78597990,0
1735696500000000,93626.10000000,93645.96000000,93626.10000000,93629.14000000,3.44444000,1735696559999999,322516.12554660,886,1.88167000,176187.04823810,0
1735696560000000,93629.15000000,93629.15000000,93594.42000000,93594.43000000,5.40995000,1735696619999999,506406.46673320,1087,0.72727000,68080.53936420,0
1735696620000000,93594.42000000,93617.19000000,93594.42000000,93617.18000000,2.76611000,1735696679999999,258905.55791450,621,2.31687000,216857.20989470,0
1735696680000000,93617.19000000,93622.13000000,93617.18000000,93620.00000000,2.23309000,1735696739999999,209061.08891550,363,1.31737000,123330.09041430,0
1735696740000000,93620.00000000,93620.00000000,93607.73000000,93607.74000000,1.22119000,1735696799999999,114322.91183720,279,0.26456000,24765.46667640,0
1735696800000000,93607.74000000,93657.97000000,93594.56000000,93657.97000000,5.39956000,1735696859999999,505454.04331230,2081,3.75090000,351121.24630880,0
1735696860000000,93657.97000000,93686.92000000,93657.96000000,93686.92000000,4.60508000,1735696919999999,431363.16920310,1566,3.13121000,293296.91136020,0
1735696920000000,93686.92000000,93707.44000000,93670.97000000,93676.65000000,5.52337000,1735696979999999,517466.88587800,1827,2.15404000,201799.18950030,0
1735696980000000,93676.65000000,93776.62000000,93676.64000000,93776.62000000,9.75157000,1735697039999999,914041.78133830,3464,7.19380000,674311.11500240,0
1735697040000000,93777.31000000,93779.99000000,93753.19000000,93753.19000000,2.16501000,1735697099999999,203009.64036340,681,0.44541000,41762.58241850,0
1735697100000000,93753.20000000,93776.34000000,93753.19000000,93754.95000000,1.70633000,1735697159999999,159985.19391780,1019,1.22975000,115297.66545400,0
1735697160000000,93754.95000000,93766.66000000,93754.94000000,93754.95000000,1.72027000,1735697219999999,161288.62837030,727,1.11537000,104574.65775810,0
1735697220000000,93754.96000000,93754.96000000,93712.14000000,93712.14000000,6.38597000,1735697279999999,598663.92194680,925,1.21814000,114202.25373150,0
1735697280000000,93712.15000000,93748.62000000,93674.02000000,93676.95000000,10.01193000,1735697339999999,938390.45582090,1881,5.28059000,494939.74559050,0
1735697340000000,93676.96000000,93683.40000000,93676.95000000,93682.94000000,2.84726000,1735697399999999,266729.26829390,542,1.85686000,173948.38512320,0
1735697400000000,93682.94000000,93750.99000000,93676.96000000,93750.98000000,13.68838000,1735697459999999,1282769.44918020,2222,13.40356000,1256086.89181390,0
1735697460000000,93750.98000000,93805.04000000,93750.98000000,93768.01000000,20.70691000,1735697519999999,1941858.02321470,1480,18.17579000,1704472.78742990,0
1735697520000000,93768.01000000,93768.02000000,93751.12000000,93751.13000000,5.14141000,1735697579999999,482042.55272080,356,3.53966000,331866.11002900,0
1735697580000000,93751.12000000,93796.72000000,93751.12000000,93765.82000000,4.96426000,1735697639999999,465501.07847190,1257,2.26493000,212364.38616400,0
1735697640000000,93765.82000000,93800.00000000,93765.82000000,93800.00000000,10.09958000,1735697699999999,947089.51436020,567,9.86150000,924763.68700340,0
1735697700000000,93800.00000000,93805.16000000,93753.37000000,93753.38000000,7.16451000,1735697759999999,671911.89095450,1607,4.51813000,423719.53458330,0
1735697760000000,93753.38000000,93760.51000000,93753.01000000,93760.51000000,1.72954000,1735697819999999,162153.24306240,320,0.93780000,87924.24157270,0
1735697820000000,93760.51000000,93772.92000000,93689.48000000,93701.98000000,6.35867000,1735697879999999,595993.42135320,1774,2.89879000,271632.54584900,0
1735697880000000,93701.99000000,93722.79000000,93701.98000000,93722.79000000,1.90064000,1735697939999999,178106.52768210,739,1.41071000,132198.89003170,0
1735697940000000,93722.79000000,93765.42000000,93722.79000000,93765.41000000,6.04661000,1735697999999999,566831.29297170,1475,5.76356000,540296.81856090,0
1735698000000000,93765.42000000,93773.19000000,93732.03000000,93732.04000000,2.92534000,1735698059999999,274274.47025400,864,0.84969000,79670.98323740,0
1735698060000000,93732.03000000,93732.04000000,93709.90000000,93709.91000000,2.43608000,1735698119999999,228302.51483440,425,0.13368000,12527.78219860,0
1735698120000000,93709.91000000,93722.45000000,93702.61000000,93722.45000000,4.68874000,1735698179999999,439371.05233480,561,2.18599000,204843.34081400,0
1735698180000000,93722.45000000,93738.98000000,93715.98000000,93738.98000000,1.02908000,1735698239999999,96446.50123570,636,0.62795000,58853.86805740,0
1735698240000000,93738.98000000,93749.99000000,93716.80000000,93716.81000000,2.00805000,1735698299999999,188235.59530320,727,1.11569000,104585.04475520,0
1735698300000000,93716.81000000,93716.81000000,93716.80000000,93716.81000000,1.55511000,1735698359999999,145739.94640830,94,1.35603000,127082.80586430,0
1735698360000000,93716.81000000,93716.81000000,93716.80000000,93716.81000000,0.82284000,1735698419999999,77113.93771500,90,0.60030000,56258.20104300,0
